Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Dermatitis MP:0001194	2/53	0.11611336611062786	0.3260106048490705	0	0	3.5382868937048504	7.618597839169054	DIAPH1;HIC1
Abnormal Maxilla Morphology MP:0000455	2/53	0.11611336611062786	0.3260106048490705	0	0	3.5382868937048504	7.618597839169054	FOXI3;BMP7
Decreased Interferon-Gamma Secretion MP:0008567	3/108	0.11740562099448626	0.3277567921395676	0	0	2.5833711262282693	5.533892232417547	FCER1G;NFATC2;PIK3CG
Abnormal Spleen Morphology MP:0000689	9/515	0.1178085340697597	0.3277567921395676	0	0	1.6219788764336163	3.4689174075324654	DIAPH1;PSTPIP1;MYB;GRIK3;TCF21;HCLS1;LTB;ATP1A1;RFFL
Liver Hypoplasia MP:0000600	2/54	0.11974150044997023	0.3277567921395676	0	0	3.4700404858299594	7.364883406578161	MYCN;GREB1L
Congestive Heart Failure MP:0006138	2/54	0.11974150044997023	0.3277567921395676	0	0	3.4700404858299594	7.364883406578161	MYCN;PPP1R13L
Increased Grip Strength MP:0010052	6/303	0.11979878572759906	0.3277567921395676	0	0	1.8352340610405127	3.894259736937789	NPEPPS;MAG;ADGRF5;A1CF;TTBK1;DCLK1
Increased Circulating Calcium Level MP:0000194	3/109	0.11980190608771918	0.3277567921395676	0	0	2.5588499550763704	5.42966384972479	ZMYM4;HNF4A;TCF21
Abnormal Neuron Physiology MP:0004811	3/110	0.12221627769070025	0.3277567921395676	0	0	2.5347871235721704	5.3280288373472	NPPC;SLITRK6;CC2D1A
Decreased IgG2a Level MP:0008496	2/55	0.12339756685374485	0.3277567921395676	0	0	3.404369414101291	7.123111526760954	FCER1G;LTB
Abnormal Class Switch Recombination MP:0004816	2/55	0.12339756685374485	0.3277567921395676	0	0	3.404369414101291	7.123111526760954	ZEB1;LTB
Abnormal Cochlea Morphology MP:0000031	2/55	0.12339756685374485	0.3277567921395676	0	0	3.404369414101291	7.123111526760954	ZEB1;BMP7
Abnormal Innervation MP:0002184	2/55	0.12339756685374485	0.3277567921395676	0	0	3.404369414101291	7.123111526760954	TLX2;NPTX1
Eyelids Open At Birth MP:0001302	2/55	0.12339756685374485	0.3277567921395676	0	0	3.404369414101291	7.123111526760954	PPP1R13L;SPNS2
Abnormal Synapse Morphology MP:0009538	2/55	0.12339756685374485	0.3277567921395676	0	0	3.404369414101291	7.123111526760954	NRN1;ZDHHC8
Decreased Hematocrit MP:0000208	5/238	0.12414298205995937	0.3277567921395676	0	0	1.946363406853182	4.060739426515841	MYB;ADGRF5;MPL;CUEDC1;KLF1
Increased Type II Pneumocyte Number MP:0010810	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	ADGRF5
Increased Urine pH MP:0009349	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	CA2
Intermingled Spleen Red And White Pulp MP:0008475	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	LTB
Abnormal Aorta Smooth Muscle Morphology MP:0009865	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	EFEMP2
Abnormal Cerebellar Granule Cell Migration MP:0009977	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	APC2
Decreased CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Number MP:0010169	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	DIAPH1
Pulmonary Valve Stenosis MP:0006128	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	PHC1
Decreased Compensatory Feeding Amount MP:0011957	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	MAGEL2
Abnormal Enteric Nervous System Morphology MP:0001044	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	TLX2
Short Premaxilla MP:0000091	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	ZEB1
Small Basisphenoid Bone MP:0004462	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	BMP7
Abnormal Gastrocnemius Morphology MP:0003082	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	MYOZ1
Abnormal Glial Cell Physiology MP:0003690	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	AQP4
Abnormal Grooming Behavior MP:0001440	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	MAG
Tachypnea MP:0005426	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	ADGRF5
Abnormal Hippocampus Layer Morphology MP:0000813	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	APC2
Decreased Transitional Stage T1 B Cell Number MP:0009923	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	SPNS2
Dysmyelination MP:0013438	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	MAG
Abnormal Operant Conditioning Behavior MP:0002803	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	DRD1
Increased CD4-positive, Alpha-Beta Memory T Cell Number MP:0010835	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	ARHGEF1
Increased Plasmacytoid Dendritic Cell Number MP:0008524	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	ARHGEF1
Absent Common Myeloid Progenitor Cells MP:0000239	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	MYB
Increased Skeletal Muscle Fiber Diameter MP:0009401	1/12	0.12479715537965166	0.3277567921395676	0	0	8.178486435030937	17.019966916908075	MYOZ1
Postnatal Lethality, Complete Penetrance MP:0011085	7/377	0.12494274651134618	0.3277567921395676	0	0	1.7204967129291453	3.578460553226988	NPPC;LIN28A;FOXI3;ESRRG;LAMC2;BMP7;WNT4
Decreased Startle Reflex MP:0001489	4/173	0.125104419301936	0.3277567921395676	0	0	2.1433967014981743	4.455278392929208	MAG;SLITRK6;ADRA1D;CUEDC1
Microphthalmia MP:0001297	6/307	0.12528733215511195	0.3277567921395676	0	0	1.8104168899367699	3.760499336446368	PPP1R13L;MYB;SPNS2;AGPS;TCF21;BMP7
Decreased Heart Rate MP:0005333	4/174	0.12701202819787744	0.3301939471215228	0	0	2.1306633291614516	4.396567288997745	KCNH2;SPOCK1;ATP1A1;RGS6
Absent Vibrissae MP:0001284	2/56	0.1270805145477485	0.3301939471215228	0	0	3.341130604288499	6.89253332724835	FOXI3;KLF16
Prolonged QRS Complex Duration MP:0010392	2/56	0.1270805145477485	0.3301939471215228	0	0	3.341130604288499	6.89253332724835	ESRRG;KLF16
Epidermal Hyperplasia MP:0001222	2/56	0.1270805145477485	0.3301939471215228	0	0	3.341130604288499	6.89253332724835	PPP1R13L;LAMC2
Weight Loss MP:0001263	4/175	0.1289319023555832	0.3315493243758676	0	0	2.118078885156153	4.338822965906253	FGL2;LTB;DSG3;PIK3CG
Abnormal Behavior MP:0004924	6/310	0.1294835477106295	0.3315493243758676	0	0	1.79223259762309	3.6636844759077256	TMEM151B;SPNS2;GRIK3;SLITRK6;DRD1;TTBK1
Abnormal Neural Tube Closure MP:0003720	3/113	0.129565125633899	0.3315493243758676	0	0	2.4652236652236654	5.0378611280950985	EGR1;TAF12;GREB1L
Abnormal CD4-positive, Alpha-Beta T Cell Physiology MP:0005463	2/57	0.13078931233613772	0.3315493243758676	0	0	3.2801913875598085	6.672458889076236	FCER1G;NFATC2
Increased Circulating HDL Cholesterol Level MP:0001556	4/176	0.13086392566571034	0.3315493243758676	0	0	2.1056407718951013	4.2820252432417725	NPY5R;ZMYM4;HNF4A;SLA2
Polydactyly MP:0000562	3/114	0.13204905474525777	0.3315493243758676	0	0	2.442871442871443	4.94579305949351	MYB;MYOZ1;BMP7
Absent Lateral Semicircular Canal MP:0003161	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	ZEB1
Absent Otoliths MP:0002978	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	ZEB1
Abnormal Peyer's Patch Follicle Morphology MP:0002389	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	FGL2
Absent Teeth MP:0030610	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	NPEPPS
Acrania MP:0003104	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	HIC1
Abnormal Cardiac Thrombosis MP:0020409	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	PPP1R13L
Cyclopia MP:0005163	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	ZEB1
Decreased Brown Adipose Tissue Mass MP:0014169	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	AKT2
Pup Cannibalization MP:0001385	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	MAGEL2
Abnormal Fluid Regulation MP:0001784	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	AQP4
Abnormal Frontal Lobe Morphology MP:0000798	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	WNT1
Abnormal Hemoglobin MP:0001588	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	FCER1G
Decreased Palatal Shelf Size MP:0031462	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	ZEB1
Decreased Prostaglandin Level MP:0009815	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	PTGIR
Ectopic Cerebellar Granule Cells MP:0002762	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	APC2
Abnormal Noradrenaline Level MP:0003964	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	NR4A2
Enlarged Thyroid Gland MP:0005355	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	HNF4A
Abnormal Otolith Morphology MP:0002894	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	ZEB1
Fused Carpal Bones MP:0008915	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	ZEB1
Hematuria MP:0005161	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	FGL2
Increased Aggression Towards Male Mice MP:0001354	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	ZEB1
Abnormal Scala Media Morphology MP:0003169	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	ZEB1
Increased Kidney Iron Level MP:0010375	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	KLF1
Abnormal Ventral Body Wall Morphology MP:0003384	1/13	0.1344690035597569	0.3315493243758676	0	0	7.496509598603839	15.041158508156217	HIC1
Abnormal Contextual Conditioning Behavior MP:0001469	2/58	0.1345229483116697	0.3315493243758676	0	0	3.2214285714285715	6.462251673282031	CEBPD;DRD1
Abnormal Hindlimb Morphology MP:0000556	2/58	0.1345229483116697	0.3315493243758676	0	0	3.2214285714285715	6.462251673282031	ZEB1;HIC1
Skin Lesions MP:0001212	2/59	0.13828042957138678	0.33455290589447606	0	0	3.1647276084949216	6.261323560327348	DSG3;PIK3CG
Abnormal Hair Follicle Morphology MP:0000377	2/59	0.13828042957138678	0.33455290589447606	0	0	3.1647276084949216	6.261323560327348	DSG3;BMP7
Abnormal Heart Looping MP:0000269	2/60	0.1420607818560614	0.33455290589447606	0	0	3.1099818511796733	6.069130427635475	KCNH2;PHC1
Abnormal Adipose Tissue Development MP:0011167	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	PHF2
Irregular Coat Pigmentation MP:0000372	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	TBX15
Athymia MP:0000705	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	FOXI3
Loose Skin MP:0005421	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	EFEMP2
Lowered Ear Position MP:0000024	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	HIC1
Megacolon MP:0002731	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	TLX2
Broad Snout MP:0030189	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	TBX15
Oocyte Degeneration MP:0009093	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	WNT4
Premature Hair Loss MP:0005114	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	DSG3
Abnormal Cranial Suture Morphology MP:0002835	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	MN1
Prolonged ST Segment MP:0010570	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	ESRRG
Decreased Chondrocyte Number MP:0000167	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	TBX15
Reduced Linear Vestibular Evoked Potential MP:0004814	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	WNT1
Abnormal Embryonic Neuroepithelial Layer Differentiation MP:0000786	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	MYCN
Abnormal Epidermis Stratum Spinosum Morphology MP:0001236	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	DSG3
Short Metacarpal Bones MP:0004634	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	TBX15
Decreased Noradrenaline Level MP:0012574	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	NR4A2
Abnormal Kidney Pelvis Morphology MP:0004194	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	ESRRG
Abnormal Kidney Vasculature Morphology MP:0000530	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	TCF21
Decreased Urine Potassium Level MP:0005618	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	UPK2
Decreased White Fat Cell Number MP:0009131	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	PHF2
Abnormal Olfactory Nerve Morphology MP:0005236	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	ZEB1
Abnormal Ovulation MP:0001928	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	EGR1
Abnormal Palatine Bone Morphology MP:0005249	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	FOXI3
Impaired Liver Regeneration MP:0005517	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	EGR1
Abnormal Sensory Neuron Morphology MP:0000965	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	SHC2
Abnormal Serotonin Level MP:0005322	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	NR4A2
Increased Circulating VLDL Triglyceride Level MP:0003975	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	TRA2B
Increased Circulating Growth Hormone Level MP:0005123	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	SST
Abnormal Thymus Development MP:0000704	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	ZEB1
Increased Hepatocyte Proliferation MP:0003893	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	ESRP2
Abnormal Urinary Bladder Physiology MP:0010386	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	UPK2
Increased Lung Carcinoma Incidence MP:0008714	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	BTG3
Abnormal Vestibulocochlear Ganglion Morphology MP:0003703	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	FOXI3
Increased Retroperitoneal Fat Pad Weight MP:0009304	1/14	0.14403451917179008	0.33455290589447606	0	0	6.919452275473218	13.407838531235653	NPY5R
Absent Mesoderm MP:0001683	2/61	0.14586304935438593	0.33828752596107964	0	0	3.0570918822479927	5.885168193747711	MACF1;HNF4A
Abnormal Cornea Morphology MP:0001312	3/120	0.14729330561134168	0.3410885762872913	0	0	2.3167819834486503	4.437400655222103	EGR1;PPP1R13L;SPNS2
Abnormal Cell Morphology MP:0000358	2/62	0.1496862943049593	0.34309165019525895	0	0	3.0059649122807017	5.70896928067616	PPP1R13L;CC2D1A
Abnormal Sleep Behavior MP:0011396	2/62	0.1496862943049593	0.34309165019525895	0	0	3.0059649122807017	5.70896928067616	MAG;TMEM151B
Abnormal Cardiovascular System Physiology MP:0001544	3/121	0.14988817639779056	0.34309165019525895	0	0	2.2970137207425343	4.359423676108983	KCNH2;PTGIR;ADRA1D
Cleft Palate MP:0000111	4/186	0.1508261841188475	0.34309165019525895	0	0	1.988777180266542	3.7620250163708735	ZEB1;FOXI3;WNT9B;BMP7
Abnormal Sternum Morphology MP:0000157	3/122	0.15249777503674763	0.34309165019525895	0	0	2.277577697745765	4.283224627966055	PHC1;ZEB1;BMP7
Absent Lymph Nodes MP:0008024	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	LTB
Basisphenoid Bone Foramen MP:0004463	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	BMP7
Decreased Aggression Towards Mice MP:0003863	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	MAG
Short Rostral-Caudal Axis MP:0012173	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	BMP7
Abnormal Eye Pigmentation MP:0001324	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	SPNS2
Decreased Interleukin-12B Secretion MP:0008670	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	FCER1G
Abnormal Macrophage Chemotaxis MP:0010760	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	CNN2
Dilated Respiratory Conducting Tube MP:0010856	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	TCF21
Abnormal Megakaryocyte Differentiation MP:0000229	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	MYB
Enlarged Pancreatic Islets MP:0009171	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	AKT2
Abnormal Passive Avoidance Behavior MP:0002799	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	DRD1
Abnormal Podocyte Foot Process Morphology MP:0008059	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	TCF21
Impaired Behavioral Response To Addictive Substance MP:0009750	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	ADRA1D
Abnormal Prepulse Inhibition MP:0003088	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	ADRA1D
Abnormal Pulmonary Elastic Fiber Morphology MP:0003209	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	EFEMP2
Increased Alpha-Beta T Cell Number MP:0012764	1/15	0.15349486516823707	0.34309165019525895	0	0	6.424831712789828	12.040701069833528	CD79B
